num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/weights_seq_no,learners/ai/curr_entropy_coeff,learners/ai/vf_loss,learners/ai/num_non_trainable_parameters,learners/ai/default_optimizer_learning_rate,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/mean_kl_loss,learners/ai/curr_kl_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/num_module_steps_trained,learners/ai/num_trainable_parameters,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/policy_loss,learners/ai/vf_loss_unclipped,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/human/curr_entropy_coeff
1,44000,False,11,457f8_00000,2025-06-02_00-00-12,1748811612,4.640122175216675,48.62690305709839,42756,Cerebro,127.0.0.1,48.62690305709839,11,4.330367084958871,2.039864261622634e-05,4.330139027137628,1.0881275860352166,3.233337610489218,0.006659926818458155,-1127.9999999999998,80.0,351.9999999999991,80,4000,44000,-291.00000000000034,48,0.07020436900667847,548,80,4,0,0,26.233333333333334,68.78333333333333,0.0,0.0,44000,44000,-145.50000000000017,-145.50000000000017,-145.50000000000017,-145.50000000000017,44000,44000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,11.0,0.2,8.91176700592041,0.0,0.0005,-0.0018284320831298828,1.6055364608764648,0.000755724438931793,9.765625145519152e-05,44572,4052,145926.0,0.5924469232559204,0.21988379955291748,0.022377410903573036,8443.8466796875,0.0,44572,145926.0,4052,4000,44000,0.16743652599107667,0.2
1,48000,False,12,457f8_00000,2025-06-02_00-00-17,1748811617,4.463666677474976,53.090569734573364,42756,Cerebro,127.0.0.1,53.090569734573364,12,4.331582351109239,2.03086558939631e-05,4.331353810866706,1.085753465174398,3.236895464384742,0.006684569550035706,-1127.9999999999998,80.0,291.99999999999966,80,4000,48000,-296.2000000000004,52,0.06703353700577282,600,80,4,0,0,21.86,68.62,0.0,0.0,48000,48000,-148.1000000000002,-148.1000000000002,-148.1000000000002,-148.1000000000002,48000,48000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,12.0,0.2,8.549745559692383,0.0,0.0005,-0.002562999725341797,1.606073021888733,0.0007362102041952312,4.882812572759576e-05,48624,4052,145926.0,0.5051547288894653,0.10876428335905075,-0.028605245053768158,3342.021240234375,0.0,48624,145926.0,4052,4000,48000,0.16748627312544617,0.2
1,52000,False,13,457f8_00000,2025-06-02_00-00-22,1748811622,4.979485988616943,58.07005572319031,42756,Cerebro,127.0.0.1,58.07005572319031,13,4.337958618598179,2.0235569742831e-05,4.3377292657577655,1.0846645075230132,3.2443432557407457,0.0066915848540813625,-1048.0000000000005,80.0,291.99999999999966,80,4000,52000,-270.4000000000004,48,0.06774958100286313,648,80,4,0,0,36.45,68.66666666666667,0.0,0.0,52000,52000,-135.2000000000002,-135.2000000000002,-135.2000000000002,-135.2000000000002,52000,52000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,13.0,0.2,8.733108520507812,0.0,0.0005,0.0009251832962036133,1.6048415899276733,0.0004624828288797289,2.441406286379788e-05,52676,4052,145926.0,0.44280821084976196,0.20439165830612183,-0.1095343604683876,3684.81787109375,0.0,52676,145926.0,4052,4000,52000,0.16753586768452525,0.2
1,56000,False,14,457f8_00000,2025-06-02_00-00-27,1748811627,5.161939859390259,63.231995582580566,42756,Cerebro,127.0.0.1,63.231995582580566,14,4.3460798634123545,2.0165214468439204e-05,4.345849741100305,1.0859456914480206,3.251173876183019,0.006693989005433745,-1068.0000000000002,80.0,291.99999999999943,80,4000,56000,-268.4000000000003,52,0.07407327600754797,700,80,4,0,0,32.68571428571428,70.21428571428571,0.0,0.0,56000,56000,-134.20000000000016,-134.20000000000016,-134.20000000000016,-134.20000000000016,56000,56000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,14.0,0.2,8.970430374145508,0.0,0.0005,0.013055801391601562,1.601257562637329,0.0006073078839108348,1.220703143189894e-05,56728,4052,145926.0,0.9214423298835754,0.17623844742774963,0.34465092420578003,6418.21142578125,0.0,56728,145926.0,4052,4000,56000,0.16758495011510724,0.2
1,60000,False,15,457f8_00000,2025-06-02_00-00-32,1748811632,4.589752912521362,67.82174849510193,42756,Cerebro,127.0.0.1,67.82174849510193,15,4.34841167977804,2.023456205897608e-05,4.348179957689675,1.0844986365337022,3.2549489674210696,0.006689900115490957,-1068.0000000000002,80.0,311.99999999999966,80,4000,60000,-262.0000000000003,48,0.07198501700884663,748,80,4,0,0,27.23333333333333,70.53333333333333,0.0,0.0,60000,60000,-131.00000000000014,-131.00000000000014,-131.00000000000014,-131.00000000000014,60000,60000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,15.0,0.2,8.883625030517578,0.0,0.0005,-0.004438519477844238,1.6031874418258667,0.0005971957580186427,6.10351571594947e-06,60780,4052,145926.0,0.5925170183181763,0.3215045928955078,0.024792101234197617,7721.39306640625,0.0,60780,145926.0,4052,4000,60000,0.1676331407303085,0.2
1,64000,False,16,457f8_00000,2025-06-02_00-00-37,1748811637,4.390168190002441,72.21191668510437,42756,Cerebro,127.0.0.1,72.21191668510437,16,4.348722822980301,2.0152216187972305e-05,4.348490266112685,1.08215581916835,3.2575874477468285,0.00669950711423179,-988.0000000000011,80.0,311.99999999999966,80,4000,64000,-260.4000000000003,52,0.06552476200275123,800,80,4,0,0,17.419999999999998,70.3,0.0,0.0,64000,64000,-130.20000000000016,-130.20000000000016,-130.20000000000016,-130.20000000000016,64000,64000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,16.0,0.2,8.686088562011719,0.0,0.0005,-0.0020761489868164062,1.602874755859375,0.0005019374657422304,3.051757857974735e-06,64832,4052,145926.0,0.6974953413009644,0.22011920809745789,0.14946143329143524,6455.2734375,0.0,64832,145926.0,4052,4000,64000,0.16769564009819277,0.2
1,68000,False,17,457f8_00000,2025-06-02_00-00-41,1748811641,4.394317150115967,76.60623383522034,42756,Cerebro,127.0.0.1,76.60623383522034,17,4.349083703750744,2.0073694380598657e-05,4.348850551451099,1.0804118129766107,3.2596835282691545,0.006702200042874419,-1108.0000000000002,80.0,311.99999999999994,80,4000,68000,-233.2000000000003,48,0.06457362799963448,848,80,4,0,0,24.51666666666667,70.26666666666667,0.0,0.0,68000,68000,-116.60000000000015,-116.60000000000015,-116.60000000000015,-116.60000000000015,68000,68000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,17.0,0.2,9.078349113464355,0.0,0.0005,-0.00656437873840332,1.6034456491470337,0.0007773498073220253,1.5258789289873675e-06,68884,4052,145926.0,0.5948441028594971,0.3612004220485687,0.007698242552578449,7566.759765625,0.0,68884,145926.0,4052,4000,68000,0.16775682647465026,0.2
1,72000,False,18,457f8_00000,2025-06-02_00-00-45,1748811645,4.495660305023193,81.10189414024353,42756,Cerebro,127.0.0.1,81.10189414024353,18,4.350417439713315,1.9995957791298747e-05,4.350183863936643,1.0784532868465513,3.2629663409865812,0.006702106042751454,-1167.9999999999982,80.0,311.99999999999994,80,4000,72000,-245.4000000000003,52,0.06552250000066123,900,80,4,0,0,23.466666666666665,70.23333333333333,0.0,0.0,72000,72000,-122.70000000000014,-122.70000000000014,-122.70000000000014,-122.70000000000014,72000,72000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,18.0,0.2,8.677740097045898,0.0,0.0005,0.0004628896713256836,1.6032418012619019,0.0005961632123216987,7.629394644936838e-07,72936,4052,145926.0,0.3903060853481293,0.19719688594341278,-0.15681958198547363,7083.7998046875,0.0,72936,145926.0,4052,4000,72000,0.1678334868495663,0.2
1,76000,False,19,457f8_00000,2025-06-02_00-00-50,1748811650,4.984828472137451,86.08672261238098,42756,Cerebro,127.0.0.1,86.08672261238098,19,4.356674672316077,1.9942998168563066e-05,4.356440273296983,1.0795803679780682,3.268095883576616,0.006696430982035132,-1167.9999999999982,80.0,331.9999999999998,80,4000,76000,-238.40000000000038,48,0.07606205900257919,948,80,4,0,0,33.666666666666664,70.56666666666666,0.0,0.0,76000,76000,-119.20000000000019,-119.20000000000019,-119.20000000000019,-119.20000000000019,76000,76000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,19.0,0.2,8.960484504699707,0.0,0.0005,0.0006446242332458496,1.602331519126892,0.0005984102608636022,3.814697322468419e-07,76988,4052,145926.0,0.6853442192077637,0.20842933654785156,0.10976208001375198,4808.556640625,0.0,76988,145926.0,4052,4000,76000,0.16791000242433968,0.2
1,80000,False,20,457f8_00000,2025-06-02_00-00-55,1748811655,4.543713808059692,90.63043642044067,42756,Cerebro,127.0.0.1,90.63043642044067,20,4.358427584592714,1.9886568693673376e-05,4.358190249564352,1.0797162462988064,3.2697035957406624,0.0066925146720801555,-868.0000000000007,80.0,331.9999999999998,80,4000,80000,-209.00000000000034,52,0.07490531100193039,1000,80,4,0,0,24.76,70.86,0.0,0.0,80000,80000,-104.50000000000017,-104.50000000000017,-104.50000000000017,-104.50000000000017,80000,80000,4000,4000,4000,4000,80.0,80.0,4052.0,0.0,20.0,0.2,9.070381164550781,0.0,0.0005,0.009286046028137207,1.6019415855407715,0.0008480761316604912,1.9073486612342094e-07,81040,4052,145926.0,0.5243308544158936,0.1848541647195816,-0.062318913638591766,3072.01953125,0.0,81040,145926.0,4052,4000,80000,0.16798464312893008,0.2
1,84000,False,21,457f8_00000,2025-06-02_00-01-00,1748811660,4.9459192752838135,95.57635569572449,42756,Cerebro,127.0.0.1,95.57635569572449,21,4.364209387746378,1.9818702840082055e-05,4.363971444068877,1.0797062468354408,3.275492521783233,0.006688569525871097,-888.0000000000013,79.98,1753.1999999999998,78,4000,84000,-178.3880000000002,48,0.07112383700092323,1048,80,4,0,0,31.342857142857145,70.64285714285714,0.0,0.0,84000,84000,-89.1940000000001,-89.1940000000001,-89.1940000000001,-89.1940000000001,84000,84000,4000,4000,4000,4000,79.98,79.98,4052.0,0.0,21.0,0.2,9.388484954833984,0.0,0.0005,0.008334159851074219,1.6027318239212036,0.0005602947203442454,9.536743306171047e-08,85092,4052,145926.0,0.439922571182251,0.3905766010284424,-0.17837950587272644,10353.7705078125,0.0,85092,145926.0,4052,4000,84000,0.1680582347091847,0.2
1,88000,False,22,457f8_00000,2025-06-02_00-01-05,1748811665,4.805724382400513,100.382080078125,42756,Cerebro,127.0.0.1,100.382080078125,22,4.368526546868776,1.9751515645026648e-05,4.368287897628425,1.0806365753671086,3.2788692115650133,0.006691337830720516,-1028.0000000000005,79.98,1753.1999999999998,78,4000,88000,-219.18800000000033,52,0.07599090299860109,1100,80,4,0,0,26.933333333333334,70.76666666666667,0.0,0.0,88000,88000,-109.59400000000016,-109.59400000000016,-109.59400000000016,-109.59400000000016,88000,88000,4000,4000,4000,4000,79.98,79.98,4052.0001,0.0,22.0,0.2,9.23222541809082,0.0,0.0005,0.012956082820892334,1.6025110483169556,0.00052986218361184,4.7683716530855236e-08,89145,4053,145926.0,0.69316565990448,0.2609793245792389,0.09044529497623444,6098.94580078125,0.0,89145,145926.0,4053,4000,88000,0.16813235277352248,0.2
1,92000,False,23,457f8_00000,2025-06-02_00-01-10,1748811670,4.643996477127075,105.02607655525208,42756,Cerebro,127.0.0.1,105.02607655525208,23,4.371170289399827,1.9680000283849327e-05,4.3709311296519395,1.0795853716135115,3.28255439244914,0.006694468452580711,-1088.000000000001,80.0,331.9999999999985,80,4000,92000,-269.60000000000036,48,0.07149687800148968,1148,80,4,0,0,25.733333333333334,70.75,0.0,0.0,92000,92000,-134.80000000000018,-134.80000000000018,-134.80000000000018,-134.80000000000018,92000,92000,4000,4000,4000,4000,80.0,80.0,4052.000198,0.0,23.0,0.2,9.279468536376953,0.0,0.0005,-0.009393692016601562,1.600319266319275,0.00044500804506242275,2.3841858265427618e-08,93197,4052,145926.0,0.8574820756912231,0.24512287974357605,0.24959905445575714,8810.783203125,0.0,93197,145926.0,4052,4000,92000,0.16820740189310165,0.2
1,96000,False,24,457f8_00000,2025-06-02_00-01-14,1748811674,4.449145793914795,109.47522234916687,42756,Cerebro,127.0.0.1,109.47522234916687,24,4.371818319505993,1.960620063551691e-05,4.371577861355427,1.0782277338973567,3.2845469615250136,0.00670011176780297,-1088.000000000001,80.0,331.9999999999985,80,4000,96000,-258.0000000000003,52,0.07054773399839177,1200,80,4,0,0,22.533333333333335,70.8,0.0,0.0,96000,96000,-129.00000000000014,-129.00000000000014,-129.00000000000014,-129.00000000000014,96000,96000,4000,4000,4000,4000,80.0,80.0,4052.0003940300003,0.0,24.0,0.2,8.773368835449219,0.0,0.0005,-0.0011829137802124023,1.599863052368164,0.0005511155468411744,1.1920929132713809e-08,97250,4053,145926.0,0.5360222458839417,0.28608784079551697,-0.02134198322892189,4830.75732421875,0.0,97250,145926.0,4053,4000,96000,0.16828064941501275,0.2
1,100000,False,25,457f8_00000,2025-06-02_00-01-19,1748811679,4.87602972984314,114.35125207901001,42756,Cerebro,127.0.0.1,114.35125207901001,25,4.376748584311246,1.953113838636222e-05,4.376507746741941,1.0790192235586102,3.288679294909663,0.006702100650415738,-987.9999999999984,80.0,411.99999999999886,80,4000,100000,-237.40000000000032,48,0.07176607599598356,1248,80,4,0,0,34.6,70.53999999999999,0.0,0.0,100000,100000,-118.70000000000016,-118.70000000000016,-118.70000000000016,-118.70000000000016,100000,100000,4000,4000,4000,4000,80.0,80.0,4052.0005861196005,0.0,25.0,0.2,9.85158920288086,0.0,0.0005,-0.0016024112701416016,1.599075436592102,0.0007390382816083729,5.9604645663569045e-09,101302,4052,145926.0,0.6968730092048645,0.15152108669281006,0.03152914717793465,3720.9296875,0.0,101302,145926.0,4052,4000,100000,0.16835313694629878,0.2
1,104000,False,26,457f8_00000,2025-06-02_00-01-23,1748811683,4.286029100418091,118.6372811794281,42756,Cerebro,127.0.0.1,118.6372811794281,26,4.375696841467705,1.9479826934832426e-05,4.375454612274262,1.0774732203228976,3.2891275929601744,0.006732022644010271,-1587.9999999999973,80.0,411.99999999999886,80,4000,104000,-265.4000000000003,52,0.07047435200074688,1300,80,4,0,0,23.916666666666668,70.46666666666665,0.0,0.0,104000,104000,-132.70000000000016,-132.70000000000016,-132.70000000000016,-132.70000000000016,104000,104000,4000,4000,4000,4000,80.0,80.0,4052.0008743280055,0.0,26.0,0.2,8.798124313354492,0.0,0.0005,0.0059896111488342285,1.5975712537765503,0.0007374553824774921,2.9802322831784522e-09,105355,4053,145926.0,0.3993731737136841,0.19511117041110992,-0.160925030708313,3419.435302734375,0.0,105355,145926.0,4053,4000,104000,0.16842642913201714,0.2
